gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,champ1,champ2,champ3,champ4,champ5
TRLH3/1000290195,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000290195?gameHash=150da095920f3fa1,EU LCS,2014,Summer,0,2014-07-03 19:09:01,1,4.1,100,Blue,team,,,Gambit Gaming,oe:team:3e18c32708da93cf6bdbd1d20b76731,,66.0,27.0,47.0,,,2988,0,15,13,40,15,13,0,0,0,0,1,,,,0.3012,0.5622,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,7.0,7.0,1.0,0.0,,,1,1,115606,2321.4056,,2987.008,0.0,108,2.1687,54,1.0843,13,0,0.0,77328,47422,952.249,,73868,0.0967655,,1036,222,178,44,25.261,13932,16847,245,12957,16014,241,975,833,4,4,6,1,1,1,4,22477,26267,415,21770,28277,403,707,-2010,12,4,6,5,5,10,4,43,28,71,17,130
TRLH1/1000250065,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250065?gameHash=d43add0d56da16ec,NA LCS,2014,Summer,0,2014-07-04 19:10:35,1,4.1,200,Red,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,56.0,153.0,66.0,,,2244,1,19,11,44,19,11,2,0,0,0,1,,,,0.508,0.8021,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,,,1,1,79505,2125.8021,,2852.0588,0.0,112,2.9947,29,0.7754,12,0,0.0,63416,40578,1084.9733,,55908,-0.0290836,,782,158,143,15,25.1337,14086,17195,238,15903,17803,271,-1817,-608,-33,4,8,4,4,6,4,21524,25488,343,23458,25662,387,-1934,-174,-44,9,17,6,6,7,9,24,28,134,64,130
TRLH1/1000250065,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250065?gameHash=d43add0d56da16ec,NA LCS,2014,Summer,0,2014-07-04 19:10:35,1,4.1,100,Blue,team,,,LMQ,oe:team:044fc7121d8197a6da31b7e743ca6f8,,80.0,27.0,16.0,,,2244,0,11,19,26,11,19,0,0,0,0,0,,,,0.2941,0.8021,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,,,1,1,68307,1826.3904,,2717.0588,0.0,93,2.4866,44,1.1765,30,0,0.0,57761,34923,933.7701,,57558,0.0290836,,783,134,111,23,24.5187,15903,17803,271,14086,17195,238,1817,608,33,4,6,4,4,8,4,23458,25662,387,21524,25488,343,1934,174,44,6,7,9,9,17,6,71,46,124,21,82
TRLH1/1000250069,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250069?gameHash=591280660d2f5efc,NA LCS,2014,Summer,0,2014-07-04 20:05:50,1,4.1,200,Red,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,160.0,131.0,58.0,,,2126,1,14,6,30,14,6,1,0,0,0,0,,,,0.3951,0.5644,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,,,1,0,70313,1984.3744,,2918.6359,0.0,105,2.9633,28,0.7902,12,0,0.0,63745,42028,1186.1148,,52263,0.011992,,925,135,104,31,29.9153,12478,16928,262,15808,18025,295,-3330,-1097,-33,0,0,2,2,3,0,19236,27564,421,23909,28475,473,-4673,-911,-52,1,1,2,2,3,1,115,66,153,64,16
TRLH1/1000250069,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250069?gameHash=591280660d2f5efc,NA LCS,2014,Summer,0,2014-07-04 20:05:50,1,4.1,100,Blue,team,,,compLexity Gaming,oe:team:ab8aeb92bafad112aebe22361f84e82,,71.0,134.0,91.0,,,2126,0,6,14,7,6,14,0,0,0,0,1,,,,0.1693,0.5644,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,4.0,8.0,1.0,1.0,,,0,1,63304,1786.5663,,2753.396,0.0,90,2.54,36,1.016,20,0,0.0,52099,30382,857.4412,,51640,-0.011992,,900,129,96,33,29.0405,15808,18025,295,12478,16928,262,3330,1097,33,2,3,0,0,0,2,23909,28475,473,19236,27564,421,4673,911,52,2,3,1,1,1,2,103,27,56,70,80
TRLH1/1000250076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250076?gameHash=8f8b4e274a8ea8a2,NA LCS,2014,Summer,0,2014-07-04 21:04:37,1,4.1,100,Blue,team,,,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,,134.0,28.0,89.0,,,3222,1,13,12,25,13,12,0,0,0,0,0,,,,0.2421,0.4655,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,1.0,0.0,10.0,5.0,1.0,1.0,,,2,0,109606,2041.0801,,2384.3948,0.0,158,2.9423,43,0.8007,17,0,0.0,90559,58430,1088.0819,,82048,0.0400308,,1311,286,224,62,29.7393,12693,15924,236,13243,17564,262,-550,-1640,-26,0,0,2,2,2,0,21245,25931,404,23191,29604,449,-1946,-3673,-45,2,2,5,5,6,2,47,66,124,70,16
TRLH1/1000250076,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250076?gameHash=8f8b4e274a8ea8a2,NA LCS,2014,Summer,0,2014-07-04 21:04:37,1,4.1,200,Red,team,,,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,,56.0,58.0,160.0,,,3222,0,12,13,27,12,13,1,0,0,0,1,,,,0.2235,0.4655,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,5.0,10.0,0.0,0.0,,,0,2,75860,1412.6629,,2841.825,0.0,153,2.8492,49,0.9125,21,0,0.0,81558,49429,920.4655,,78828,-0.0400308,,1319,202,178,24,28.324,13243,17564,262,12693,15924,236,550,1640,26,2,2,0,0,0,2,23191,29604,449,21245,25931,404,1946,3673,45,5,6,2,2,2,5,103,37,107,64,82
TRLH1/1000250082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250082?gameHash=2d7e93d58d2f4c4c,NA LCS,2014,Summer,0,2014-07-04 22:29:20,1,4.1,100,Blue,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,160.0,47.0,56.0,,,2292,1,23,9,62,23,9,4,1,0,0,1,,,,0.6021,0.8377,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,0.0,1.0,10.0,3.0,1.0,1.0,,,2,0,71036,1859.5812,,2895.5497,0.0,92,2.4084,33,0.8639,16,0,0.0,75331,52037,1362.2251,,65190,0.210243,,911,131,107,24,27.2775,13799,16819,252,13051,16696,276,748,123,-24,3,4,0,0,0,3,20792,25894,397,21378,29138,449,-586,-3244,-52,3,4,4,4,8,3,103,27,134,135,16
TRLH1/1000250082,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250082?gameHash=2d7e93d58d2f4c4c,NA LCS,2014,Summer,0,2014-07-04 22:29:20,1,4.1,200,Red,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,153.0,91.0,71.0,,,2292,0,9,23,21,9,23,1,0,0,0,0,,,,0.2356,0.8377,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,2.0,0.0,3.0,10.0,0.0,0.0,,,0,2,77310,2023.822,,2475.7853,0.0,110,2.8796,24,0.6283,9,0,0.0,54738,31444,823.1414,,52788,-0.210243,,900,165,151,14,27.8796,13051,16696,276,13799,16819,252,-748,-123,24,0,0,3,3,4,0,21378,29138,449,20792,25894,397,586,3244,52,4,8,3,3,4,4,58,66,124,64,80
TRLH1/1000250090,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250090?gameHash=109178abb8ec2cc4,NA LCS,2014,Summer,0,2014-07-04 23:30:38,1,4.1,100,Blue,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,16.0,71.0,153.0,,,2642,1,8,5,19,8,5,2,0,0,0,0,,,,0.1817,0.2952,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,10.0,4.0,0.0,1.0,,,3,0,57733,1311.1204,,2106.4724,0.0,100,2.271,38,0.863,15,0,0.0,74480,47861,1086.9266,,63078,-0.0635328,,1110,256,211,45,31.022,13914,18021,295,14564,18534,273,-650,-513,22,1,2,2,2,3,1,20918,30264,489,21545,29676,467,-627,588,22,1,2,2,2,3,1,47,27,134,17,130
TRLH1/1000250090,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000250090?gameHash=109178abb8ec2cc4,NA LCS,2014,Summer,0,2014-07-04 23:30:38,1,4.1,200,Red,team,,,Team Curse,oe:team:930d1e1711261b3c319e7c76484a0a3,,56.0,58.0,66.0,,,2642,0,5,8,10,5,8,2,0,0,0,1,,,,0.1136,0.2952,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,1.0,0.0,4.0,10.0,1.0,0.0,,,0,3,54846,1245.5564,,1894.0878,0.0,106,2.4073,38,0.863,19,0,0.0,68660,42041,954.754,,67217,0.0635328,,1180,180,174,6,30.8857,14564,18534,273,13914,18021,295,650,513,-22,2,3,1,1,2,2,21545,29676,467,20918,30264,489,627,-588,-22,2,3,1,1,2,2,103,28,160,70,80
TRLH1/1000240145,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240145?gameHash=a5249bb9fb8199c4,NA LCS,2014,Summer,0,2014-07-05 19:10:33,1,4.1,100,Blue,team,,,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,,28.0,153.0,27.0,,,2666,1,13,6,28,13,6,2,1,0,0,1,,,,0.2926,0.4276,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,3.0,0.0,1.0,11.0,3.0,1.0,1.0,,,6,0,79630,1792.123,,2719.3998,0.0,117,2.6332,29,0.6527,18,0,0.0,83735,56888,1280.3001,,75991,0.152354,,1111,244,174,70,30.4951,14415,17754,281,13213,18150,298,1202,-396,-17,1,1,0,0,0,1,23534,29577,464,20246,29249,476,3288,328,-12,2,3,1,1,2,2,71,143,134,64,16
TRLH1/1000240145,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240145?gameHash=a5249bb9fb8199c4,NA LCS,2014,Summer,0,2014-07-05 19:10:33,1,4.1,200,Red,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,58.0,66.0,56.0,,,2666,0,6,13,12,6,13,0,0,0,0,0,,,,0.135,0.4276,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,3.0,0.0,3.0,11.0,0.0,0.0,,,0,6,79656,1792.7082,,2580.6077,0.0,96,2.1605,33,0.7427,16,0,0.0,66482,39635,892.0105,,65233,-0.152354,,1188,209,180,29,31.4404,13213,18150,298,14415,17754,281,-1202,396,17,0,0,1,1,1,0,20246,29249,476,23534,29577,464,-3288,-328,12,1,2,2,2,3,1,47,46,160,70,82
TRLH1/1000240146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240146?gameHash=ea933a9e1c6a6351,NA LCS,2014,Summer,0,2014-07-05 20:16:46,1,4.1,100,Blue,team,,,compLexity Gaming,oe:team:ab8aeb92bafad112aebe22361f84e82,,64.0,107.0,134.0,,,3930,1,22,23,57,22,23,1,0,0,0,1,,,,0.3359,0.687,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,1.0,2.0,1.0,10.0,8.0,0.0,1.0,,,3,2,140524,2145.4046,,2333.9542,0.0,176,2.687,83,1.2672,31,0,0.0,106535,67680,1033.2824,,108765,-0.00767512,,1510,245,206,39,26.7939,13743,17157,238,12719,17366,242,1024,-209,-4,2,2,2,2,1,2,21526,25870,346,21379,26804,358,147,-934,-12,6,10,7,7,13,6,71,27,153,131,82
TRLH1/1000240146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240146?gameHash=ea933a9e1c6a6351,NA LCS,2014,Summer,0,2014-07-05 20:16:46,1,4.1,200,Red,team,,,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,,56.0,160.0,58.0,,,3930,0,23,22,51,23,22,3,0,0,0,0,,,,0.3511,0.687,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,2.0,1.0,0.0,8.0,10.0,1.0,0.0,,,2,3,119598,1825.9237,,2894.8244,0.0,233,3.5573,53,0.8092,18,0,0.0,108813,69958,1068.0611,,109603,0.00767512,,1571,251,189,62,27.8168,12719,17366,242,13743,17157,238,-1024,209,4,2,1,2,2,2,2,21379,26804,358,21526,25870,346,-147,934,12,7,13,6,6,10,7,47,66,124,135,16
TRLH1/1000240152,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240152?gameHash=b8059f5ac31c1953,NA LCS,2014,Summer,0,2014-07-05 21:52:49,1,4.1,200,Red,team,,,Team Curse,oe:team:930d1e1711261b3c319e7c76484a0a3,,56.0,58.0,71.0,,,2203,1,24,16,64,24,16,4,0,0,0,1,,,,0.6537,1.0894,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,,,2,0,104568,2847.9709,,3416.3777,0.0,93,2.5329,20,0.5447,9,0,0.0,68641,46193,1258.0935,,59983,0.0176595,,907,154,140,14,28.897,15038,17501,269,13685,17323,283,1353,178,-14,3,5,1,1,1,3,22349,29241,467,20923,28990,473,1426,251,-6,4,6,2,2,2,4,37,28,107,64,130
TRLH1/1000240152,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240152?gameHash=b8059f5ac31c1953,NA LCS,2014,Summer,0,2014-07-05 21:52:49,1,4.1,100,Blue,team,,,LMQ,oe:team:044fc7121d8197a6da31b7e743ca6f8,,16.0,27.0,124.0,,,2203,0,16,24,42,16,24,1,0,0,0,0,,,,0.4358,1.0894,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,,,0,2,100727,2743.3591,,3583.4135,0.0,105,2.8597,22,0.5992,17,0,0.0,62727,40279,1097.0222,,58933,-0.0176595,,883,170,146,24,28.6791,13685,17323,283,15038,17501,269,-1353,-178,14,1,1,3,3,5,1,20923,28990,473,22349,29241,467,-1426,-251,6,2,2,4,4,6,2,103,66,153,21,82
TRLH1/1000240164,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240164?gameHash=d660322437c6fff6,NA LCS,2014,Summer,0,2014-07-05 23:01:18,1,4.1,200,Red,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,56.0,66.0,58.0,,,2250,1,20,2,52,20,2,2,0,0,0,1,,,,0.5333,0.5867,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,10.0,3.0,1.0,1.0,,,3,0,76535,2040.9333,,2678.0267,0.0,77,2.0533,23,0.6133,17,0,0.0,73333,50438,1345.0133,,65535,0.202802,,1013,166,131,35,31.44,14031,17864,305,13375,18331,296,656,-467,9,0,0,0,0,0,0,24809,30970,486,20807,28102,481,4002,2868,5,5,11,0,0,0,5,103,27,124,50,16
TRLH1/1000240164,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240164?gameHash=d660322437c6fff6,NA LCS,2014,Summer,0,2014-07-05 23:01:18,1,4.1,100,Blue,team,,,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,,71.0,153.0,47.0,,,2250,0,2,20,4,2,20,0,0,0,0,0,,,,0.0533,0.5867,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,,,0,3,68160,1817.6,,2826.4,0.0,99,2.64,21,0.56,5,0,0.0,54255,31360,836.2667,,53468,-0.202802,,1041,166,160,6,32.1867,13375,18331,296,14031,17864,305,-656,467,-9,0,0,0,0,0,0,20807,28102,481,24809,30970,486,-4002,-2868,-5,0,0,5,5,11,0,37,28,134,64,80
TRLH1/1000240165,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240165?gameHash=7c1309a6cc1e3b0f,NA LCS,2014,Summer,0,2014-07-06 00:00:42,1,4.1,200,Red,team,,,Team Curse,oe:team:930d1e1711261b3c319e7c76484a0a3,,56.0,134.0,58.0,,,3232,1,4,2,4,4,2,0,0,0,0,1,,,,0.0743,0.1114,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,4.0,0.0,1.0,11.0,4.0,1.0,1.0,,,5,0,75027,1392.828,,1942.1844,0.0,136,2.5248,58,1.0767,25,0,0.0,96623,64399,1195.526,,88471,0.191449,,1575,244,161,83,33.7686,14410,18098,294,13240,18184,293,1170,-86,1,1,1,0,0,0,1,23649,29949,474,20359,29571,491,3290,378,-17,3,4,0,0,0,3,47,27,160,21,67
TRLH1/1000240165,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240165?gameHash=7c1309a6cc1e3b0f,NA LCS,2014,Summer,0,2014-07-06 00:00:42,1,4.1,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,153.0,16.0,71.0,,,3232,0,2,4,6,2,4,0,0,0,0,0,,,,0.0371,0.1114,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,4.0,0.0,4.0,11.0,0.0,0.0,,,0,5,60315,1119.7092,,2022.9022,0.0,157,2.9146,44,0.8168,15,0,0.0,74999,42775,794.0903,,73013,-0.191449,,1327,256,232,24,29.3874,13240,18184,293,14410,18098,294,-1170,86,-1,0,0,1,1,1,0,20359,29571,491,23649,29949,474,-3290,-378,17,0,0,3,3,4,0,103,66,91,64,82
TRLH1/1000240178,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240178?gameHash=36cb7bd332bd2b82,NA LCS,2014,Summer,0,2014-07-06 01:43:55,1,4.1,200,Red,team,,,LMQ,oe:team:044fc7121d8197a6da31b7e743ca6f8,,16.0,56.0,64.0,,,2133,1,20,9,60,20,9,3,2,0,0,1,,,,0.5626,0.8158,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,10.0,3.0,0.0,1.0,,,2,0,84481,2376.3994,,2598.1997,0.0,107,3.0098,28,0.7876,16,0,0.0,69996,48213,1356.2025,,63910,0.300679,,801,154,128,26,26.8636,15999,15096,229,13617,15606,252,2382,-510,-23,3,8,0,0,0,3,23835,24258,372,21395,26589,414,2440,-2331,-42,3,8,3,3,9,3,103,66,134,131,82
TRLH1/1000240178,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240178?gameHash=36cb7bd332bd2b82,NA LCS,2014,Summer,0,2014-07-06 01:43:55,1,4.1,100,Blue,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,124.0,153.0,58.0,,,2133,0,9,20,26,9,20,0,0,0,0,0,,,,0.2532,0.8158,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0,3.0,10.0,1.0,0.0,,,0,2,65373,1838.903,,3053.4177,0.0,89,2.5035,30,0.8439,12,0,0.0,49107,27324,768.6076,,47205,-0.300679,,796,135,116,19,26.1885,13617,15606,252,15999,15096,229,-2382,510,23,0,0,3,3,8,0,21395,26589,414,23835,24258,372,-2440,2331,42,3,9,3,3,8,3,115,27,71,135,130
TRLH1/1000240186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240186?gameHash=232820e46b897671,NA LCS,2014,Summer,0,2014-07-06 19:03:21,1,4.1,100,Blue,team,,,Team Curse,oe:team:930d1e1711261b3c319e7c76484a0a3,,134.0,135.0,16.0,,,2317,1,16,10,40,16,10,2,0,0,0,1,,,,0.4143,0.6733,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,9.0,4.0,1.0,1.0,,,1,0,69059,1788.3211,,2332.801,0.0,105,2.719,39,1.0099,19,0,0.0,70630,47099,1219.6547,,67265,0.151568,,1007,171,139,32,30.505,14847,19233,287,12928,18469,293,1919,764,-6,2,3,0,0,0,2,23488,30724,477,19764,29775,484,3724,949,-7,3,4,0,0,0,3,71,27,91,50,130
TRLH1/1000240186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240186?gameHash=232820e46b897671,NA LCS,2014,Summer,0,2014-07-06 19:03:21,1,4.1,200,Red,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,47.0,56.0,153.0,,,2317,0,10,16,30,10,16,3,0,0,0,0,,,,0.259,0.6733,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,,,0,1,66159,1713.224,,2603.1765,0.0,106,2.7449,33,0.8546,21,0,0.0,60437,36906,955.7013,,57788,-0.151568,,1007,226,200,26,31.9292,12928,18469,293,14847,19233,287,-1919,-764,6,0,0,2,2,3,0,19764,29775,484,23488,30724,477,-3724,-949,7,0,0,3,3,4,0,58,46,160,64,82
TRLH1/1000240189,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240189?gameHash=08f43edfa2a9d38e,NA LCS,2014,Summer,0,2014-07-06 20:10:57,1,4.1,100,Blue,team,,,compLexity Gaming,oe:team:ab8aeb92bafad112aebe22361f84e82,,47.0,134.0,71.0,,,3121,1,9,11,31,9,11,2,1,0,0,0,,,,0.173,0.3653,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,4.0,1.0,8.0,7.0,1.0,1.0,,,2,1,86718,1667.1195,,2176.3217,0.0,150,2.8837,54,1.0381,26,0,0.0,78538,47369,910.6504,,72605,-0.145679,,1187,252,230,22,27.6642,12977,17021,266,13230,18486,283,-253,-1465,-17,0,0,2,1,0,0,21091,28435,445,20939,28504,447,152,-69,-2,0,0,3,2,1,0,58,27,91,131,82
TRLH1/1000240189,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240189?gameHash=08f43edfa2a9d38e,NA LCS,2014,Summer,0,2014-07-06 20:10:57,1,4.1,200,Red,team,,,Dignitas,oe:team:0dbb780176ecad18f17292d1f5653af,,56.0,153.0,160.0,,,3121,0,10,9,16,10,9,1,0,0,0,1,,,,0.1922,0.3653,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,,,1,2,79685,1531.9128,,2719.5514,0.0,136,2.6145,44,0.8459,23,0,0.0,87481,56312,1082.5761,,84013,0.145679,,1290,234,181,53,29.2983,13230,18486,283,12977,17021,266,253,1465,17,1,0,0,0,0,2,20939,28504,447,21091,28435,445,-152,69,2,2,1,0,0,0,3,43,66,124,70,16
TRLH1/1000240193,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240193?gameHash=76801f170dab296b,NA LCS,2014,Summer,0,2014-07-06 21:35:34,1,4.1,100,Blue,team,,,LMQ,oe:team:044fc7121d8197a6da31b7e743ca6f8,,64.0,160.0,16.0,,,2646,1,19,13,53,19,13,2,1,0,0,1,,,,0.4308,0.7256,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,11.0,5.0,1.0,1.0,,,4,0,81291,1843.3333,,1965.7596,0.0,96,2.1769,35,0.7937,31,0,0.0,79077,52420,1188.6621,,71945,0.0407034,,1001,175,146,29,26.6667,14704,18023,279,14082,17914,242,622,109,37,4,5,4,4,5,4,22004,28602,461,22175,29457,417,-171,-855,44,4,5,5,5,7,4,71,27,124,131,130
TRLH1/1000240193,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240193?gameHash=76801f170dab296b,NA LCS,2014,Summer,0,2014-07-06 21:35:34,1,4.1,200,Red,team,,,Evil Geniuses,oe:team:f7f7324c151aa6ed770b244ce08e027,,56.0,66.0,153.0,,,2646,0,13,19,34,13,19,1,0,0,0,0,,,,0.2948,0.7256,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,1.0,0.0,5.0,11.0,0.0,0.0,,,0,4,64153,1454.7166,,2574.8753,0.0,126,2.8571,33,0.7483,12,0,0.0,68701,42044,953.3787,,69075,-0.0407034,,1035,220,199,21,28.458,14082,17914,242,14704,18023,279,-622,-109,-37,4,5,4,4,5,4,22175,29457,417,22004,28602,461,171,855,-44,5,7,4,4,5,5,58,28,107,50,82
TRLH1/1000240198,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000240198?gameHash=11ac6fdecc89d7c0,NA LCS,2014,Summer,0,2014-07-06 22:46:01,1,4.1,100,Blue,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,131.0,16.0,58.0,,,1664,1,10,1,28,10,1,0,0,0,0,0,,,,0.3606,0.3966,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,,,1,0,49870,1798.1971,,2205.0361,0.0,55,1.9832,25,0.9014,11,0,0.0,52419,35091,1265.3005,,41290,0.172158,,797,125,90,35,33.2452,13134,18264,297,12725,17512,279,409,752,18,0,0,0,0,0,0,20384,28319,482,19162,27504,452,1222,815,30,0,0,0,0,0,0,37,46,56,17,82
